identifier,author,name,genre,text,url,ipfsHash,type,usageInfo,txHash,iscnId
151,杜甫,麗人行,樂府,三月三日天氣新，長安水邊多麗人。態濃意遠淑且真，肌理細膩骨肉勻。繡羅衣裳照暮春，蹙金孔雀銀麒麟。頭上何所有，翠微盍（包，去巳改為盍，音鴿）葉垂鬢唇。背後何所見，珠壓腰衱穩稱身。就中雲幕椒房親，賜名大國虢與秦。紫駝（拖，改為馬部，同駝）之峰出翠釜，水精之盤行素鱗。犀箸厭飫久未下，鸞刀縷切空紛綸。黃門飛鞚不動塵，御廚絡繹送八珍。簫鼓哀吟感鬼神，賓從雜遝實要津。後來鞍馬何逡巡，當軒下馬入錦茵。楊花雪落覆白蘋，青鳥飛去銜紅巾。炙手可熱勢絕倫，慎莫近前丞相瞋。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000151,QmNuxpo1oHu1q7Ws6qMRqqW6qm9q3SUKQHehiqeBqv4rau,CreativeWork,No Rights Reserved,39861B44DD47CD0EAE90892AD189F5B934C16B81132F5817A73FCE7AA9130E75,iscn://likecoin-chain/7-9AA6jGbN552viCt5yDRLaHjlP0Vn8XPLeyH-Yp3Zg/1
152,杜甫,哀江頭,樂府,少陵野老吞聲哭，春日潛行曲江曲。江頭宮殿鎖千門，細柳新蒲為誰綠。憶昔霓旌下南苑，苑中萬物生顏色。昭陽殿裡第一人，同輦隨君侍君側。輦前才人帶弓箭，白馬嚼齧黃金勒。翻身向天仰射雲，一箭正墜雙飛翼。明眸皓齒今何在，血污遊魂歸不得。清渭東流劍閣深，去住彼此無消息？人生有情淚霑臆，江水江花豈終極。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000152,QmQtaHR8YnPJi9ghmxSxeTkLbECt2hjPspQJjtHJQFpXRf,CreativeWork,No Rights Reserved,A977206ACDB6ABF739B8D4C6C9172EC3D5AEAE24DA19E5AEACAD076614E58195,iscn://likecoin-chain/bkqONm5MYTgFFBqhD0S7lLmvkMAS23ghoN5xDgwplgo/1
153,杜甫,哀王孫,樂府,長安城頭頭白烏，夜飛延秋門上呼。又向人家啄大屋，屋底達官走避胡。金鞭斷折九馬死，骨肉不得同馳驅。腰下寶玦青珊瑚，可憐王孫泣路隅。問之不肯道姓名，但道困苦乞為奴。已經百日竄荊棘，身上無有完肌膚。高帝子孫盡隆準，龍種自與常人殊。豺狼在邑龍在野，王孫善保千金軀。不敢長語臨交衢，且為王孫立斯須。昨夜東風吹血腥，東來橐駝滿舊都。朔方健兒好身手，昔何勇銳今何愚。竊聞天子已傳位，聖德北服南單于。花門剺面請雪恥，慎勿出口他人狙。哀哉王孫慎勿疏，五陵佳氣無時無。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000153,QmeVM57fWXEF9waP2NyV93wzVMsQrg6LoMtETesEhh5uRi,CreativeWork,No Rights Reserved,C7EC7C40CED0851DE031BA8FD7562801342EC54733B9D0125289AF8BB8E0FC9E,iscn://likecoin-chain/_xODqzX9yF7SEHIqmEQcg1GB8tXEhkIx0e8C2nZ6Kjk/1
154,杜甫,月夜,五言律詩,今夜鄜州月，閨中只獨看。遙憐小兒女，未解憶長安。香霧雲鬟濕，清輝玉臂寒。何時倚虛幌，雙照淚痕乾。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000154,QmNqcbo8L17GNHMd45z5Ydetxx8hZnr7s8C5Up9jAmiRFw,CreativeWork,No Rights Reserved,CB53439BA4664CBACE7B6B1D02576D66FC89775E4767BE2C4E881947D9F30623,iscn://likecoin-chain/HJlhFgOdQQp-03xEnVfOtSmwwbRV5gLJrPhJQcDUVhs/1
155,杜甫,春望,五言律詩,國破山河在，城春草木深。感時花濺淚，恨別鳥驚心。烽火連三月，家書抵萬金。白頭搔更短，渾欲不勝簪。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000155,QmeVDTwENHvMDVkDLsJBPfmKqECqnsHUEqwSfB5hhvvxJS,CreativeWork,No Rights Reserved,52AF9D3D2C44BA353A4E1AF3A7BC8610303F83D2C70B9A276370DF2A5DAE299D,iscn://likecoin-chain/nnnxbR2pwF14zmtObk61JSwKACJFzsbhK5pbPi39_K0/1
156,杜甫,春宿左省,五言律詩,花隱掖垣暮，啾啾棲鳥過。星臨萬戶動，月傍九霄多。不寢聽金鑰，因風想玉珂。明朝有封事，數問夜如何？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000156,QmVHHSfesd7bEo2bSvq7dCPGLkeab2umKZyCc8kWu5SvE3,CreativeWork,No Rights Reserved,B76161FBAADED0CF387C2E19FEF5D3D05C0E6D9174341F155D0AD280FA361534,iscn://likecoin-chain/eFnCI-oJCHXUlglirZPk3_qRRt4OLkGgHKWG1-3EQ-0/1
157,杜甫,至德二載甫自金光門出，間道歸鳳翔。乾元初從左拾遺移華州掾，與親故別，因出此門，有悲往事。,五言律詩,此道昔歸順，西郊胡正繁。至今殘破膽，應有未招魂。近侍歸京邑，移官豈至尊？無才日衰老，駐馬望千門。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000157,Qme34Ak2mN8KxMgLGfseQ9rZ7ccWNsjVp4NNoGqo1TQGZs,CreativeWork,No Rights Reserved,8912A8EDD1066F931C1CE7F209BCF9E9AF4A8ADD8BF14C1A8969CD5262EE9EE8,iscn://likecoin-chain/-p_XIl_V-X6C1Dr5B22t5qFaXHidN81DjUd70EduThY/1
158,杜甫,月夜憶舍弟,五言律詩,戍鼓斷人行，邊秋一雁聲。露從今夜白，月是故鄉明。有弟皆分散，無家問死生。寄書長不達，況乃未休兵。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000158,QmfR5cYJQbvjWdCFRCLGGRjBVSXtZtmpDHJCVP7483T23D,CreativeWork,No Rights Reserved,DF7A08558AE119E008F9B0B12F154437A29E2AFEC839BE1C64D225F0F9CC468D,iscn://likecoin-chain/BVWLK1XL_T-s7lv15ATG1isi3OqwX-0F4RJSyVfCfYU/1
159,杜甫,天末懷李白,五言律詩,涼風起天末，君子意如何。鴻雁幾時到，江湖秋水多。文章憎命達，魑魅喜人過。應共冤魂語，投詩贈汨羅。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000159,QmYy3ydwpNVKTADouypgkqUFp5BKkvStKYT8ZxJ9yHHmU8,CreativeWork,No Rights Reserved,049BF370EDB0FF2E4E8FEA14E8ED86ED7EAC5D1BFF5B3DC6EBDA6ED142755B82,iscn://likecoin-chain/R7XJtoBNmx9CgA3r28Ar0G23cJLk-OI5rIVwp5TtLaY/1
160,杜甫,奉濟驛重送嚴公四韻,五言律詩,遠送從此別，青山空復情。幾時盃重把，昨夜月同行。列郡謳歌惜，三朝出入榮。江村獨歸處，寂寞養殘生。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000160,QmTyeeoBxohKDCgsyjdJoQj9X98s416B6AGhKqbpAHcL2a,CreativeWork,No Rights Reserved,FB3A59B80DF0DF8478704A57637B185C99E3C1E1C601F3A13F66D375B06EED47,iscn://likecoin-chain/7YNf9nxDYO6xjyKvvAtf2kOiQdYOEFLI8OSk5LHY7Ko/1
161,杜甫,別房太尉墓,五言律詩,他鄉復行役，駐馬別孤墳。近淚無乾土，低空有斷雲。對棋陪謝傅，把劍覓徐君。唯見林花落，鶯啼送客聞。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000161,QmRHcx4dRUjmEiEyzWoDf8zpToMLCoyunf3Nx81QYwGiHT,CreativeWork,No Rights Reserved,0DDBA02CFA22D525DD3AB64936D9C661D733EA51ADB6CC404D445F4CEC010B3C,iscn://likecoin-chain/W7L2OQBh3Q3pYCYgYAAFrrhHrUcrjdYLCeMqEc8ud2o/1
162,杜甫,旅夜書懷,五言律詩,細草微風岸，危檣獨夜舟。星垂平野闊，月湧大江流。名豈文章著，官應老病休。飄飄何所似，天地一沙鷗。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000162,QmPRbFHhYKHSMJ1jY2h3C9tKY1qP7N59U4A55Yar2jos2N,CreativeWork,No Rights Reserved,9A81CB2F1D149499017D3E07E226A205B47B16069B99152DE2A2860CBCAD51B0,iscn://likecoin-chain/FxubDsFRc5gcGBbtP78P7GjGNikuIxuX5E7PgGZBQtg/1
163,杜甫,登岳陽樓,五言律詩,"昔聞洞庭水，今上岳陽樓。吳楚東南坼，乾坤日夜浮。
欲往城南望城北親朋無一字，老病有孤舟。戎馬關山北，憑軒涕泗流。",http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000163,QmNfSSsaaamdSkxm86m28GnKCY2UZQe1g65kWqa1VHQjEt,CreativeWork,No Rights Reserved,349055F9EA5964BAFB528E5529D3C363277430C23223433B59A0CE71E736CD0A,iscn://likecoin-chain/zTcBPh9V-QjjCEf6I50CyLbU7IfaWy-oBPIj1Y_v_y4/1
164,杜甫,蜀相,七言律詩,丞相祠堂何處尋，錦官城外柏森森。映階碧草自春色，隔葉黃鸝空好音。三顧頻煩天下計，兩朝開濟老臣心。出師未捷身先死，長使英雄淚滿襟。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000164,QmQfTtnBqhdJUNy5PikgmwpY14Ly9Ue9DLp7eFwMAXYsaw,CreativeWork,No Rights Reserved,D124D00DD0C31E0A9EBBB491D234C20FFBE5CE1F66783B042EB54059F8217D23,iscn://likecoin-chain/s6IuUiVggeaXRA89uim5LuyR7WextFOGiVbGBkp2XB4/1
165,杜甫,客至,七言律詩,舍南舍北皆春水，但見群鷗日日來。花徑不曾緣客掃，蓬門今始為君開。盤飧市遠無兼味，樽酒家貧只舊醅。肯與鄰翁相對飲？隔籬呼取盡餘杯。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000165,QmPfkPmEH4xfy8T4Fwji39wHw49ss5AWXQ5vb5CQiLatG5,CreativeWork,No Rights Reserved,D0EF58AE5F3A2319DA8B18B4AB175DBA9EFC2917221AD889A3E7A033EA178434,iscn://likecoin-chain/dmz1KJC5U20UWfs6K_ELYFqoEyKYSyE0vEmQS7vZzl4/1
166,杜甫,野望,七言律詩,西山白雪三城戍，南浦清江萬里橋。海內風塵諸弟隔，天涯涕淚一身遙。惟將遲暮供多病，未有涓埃答聖朝。跨馬出郊時極目，不堪人事日蕭條。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000166,Qmd8MCGPs53V2XCjeC1yffBWjueuC64SLKkCs9ZYBrDwgU,CreativeWork,No Rights Reserved,8875167DB6DF3677AACBD4A24B22FC29915FA967B0E0C18666C2810A2F0959F8,iscn://likecoin-chain/xFT_4fHBGsuSFAE-2uDjG3yae8V6WEiW9bRIv-mLxro/1
167,杜甫,聞官軍收河南河北,七言律詩,劍外忽傳收薊北，初聞涕淚滿衣裳。卻看妻子愁何在，漫卷詩書喜欲狂。白日放歌須縱酒，青春作伴好還鄉。即從巴峽穿巫峽，便下襄陽向洛陽。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000167,QmPjrqcE21PpCSaZpfXafExRdZ4BzXxZwpiXjbWABvGKqK,CreativeWork,No Rights Reserved,4C6CC203BAE4BFFCBF5EB980B83D834BF9BC81E2044297C257E7C7511A401FC5,iscn://likecoin-chain/M4mf3OmY-9oSLiMJIjdoCIGM45IyhTNDoo1FfxFlJvQ/1
168,杜甫,登高,七言律詩,風急天高猿嘯哀，渚清沙白鳥飛迴。無邊落木蕭蕭下，不盡長江滾滾來。萬里悲秋常作客，百年多病獨登臺。艱難苦恨繁霜鬢，潦倒新停濁酒杯。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000168,QmNgCXokuhsVhcZMHtBHhf34YrSHHBLtQnjvuFJdJmo6Am,CreativeWork,No Rights Reserved,82B055A6F40095641E38F6FBB7761F1B9894898F27AB98CBFF65164DD1A7695B,iscn://likecoin-chain/998U8Yu9TOjbuVtkNA594sTC4qVqnIsq9Ngr4bGNCrA/1
169,杜甫,登樓,七言律詩,花近高樓傷客心，萬方多難此登臨。錦江春色來天地，玉壘浮雲變古今。北極朝廷終不改，西山寇盜莫相侵。可憐後主還祠廟，日暮聊為梁父吟。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000169,QmYrA1nbewYFFMqMQ476pCJiaJ8NwFBTuwVPsAYYsEnJV3,CreativeWork,No Rights Reserved,FC9866E4DF2494A6EAC084B83E7EE4DEE3DC0E6950F2D88F8182B896559A4F5F,iscn://likecoin-chain/EO5yvI2E5aOS3FNHVdy0Nfv9yr8hbQPB4nkxIE4QknA/1
170,杜甫,宿府,七言律詩,清秋幕府井梧寒，獨宿江城蠟炬殘。永夜角聲悲自語，中天月色好誰看。風塵荏苒音書絕，關塞蕭條行路難。已忍伶俜十年事，強移棲息一枝安。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000170,QmTaSz6oXG7FvXaJHDWB5Bu9RYrwHMjD21fX8g9DCBFVSR,CreativeWork,No Rights Reserved,DDA7F9E8A234D706845D461C6B2759B87D76446EA66E2F25FD2063692243E8E8,iscn://likecoin-chain/heHOMITfny2sfGgbjZds3D6QddVz4uLD8tTVYbUbULk/1
171,杜甫,閣夜,七言律詩,歲暮陰陽催短景，天涯霜雪霽寒宵。五更鼓角聲悲壯，三峽星河影動搖。野哭幾家聞戰伐，夷歌數處起漁樵。臥龍躍馬終黃土，人事音書漫寂寥。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000171,QmRv8TM4wvSumVFrk9u42YfHsXCQPi7TmcjoacjzT7GapP,CreativeWork,No Rights Reserved,336329701B4486635514EDA9A67458A79E2690F91E1A91D04DF4EE1B5C0E6EDB,iscn://likecoin-chain/w80cAG7VUYVyDo-y9yMY9ttIz5G2bfDN4CXYsrF_tgE/1
172,杜甫,詠懷古跡五首之一,七言律詩,支離東北風塵際，漂泊西南天地間。三峽樓臺淹日月，五溪衣服共雲山。羯胡事主終無賴，詞客哀時且未還。庾信平生最蕭瑟，暮年詩賦動江關。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000172,Qma7YdpxMCJTw7pbveSs8rLbqvxSFexNHVGS8ysYy6UC7S,CreativeWork,No Rights Reserved,CDAF078EF1A2ABCD4847D4CD6598FEB5754369F4DB068F4CEAF9CE44E5B8D24E,iscn://likecoin-chain/-uNe9E68RCfjNoWUd8vj_9aej9OBK8K2tlm_wXYfsJw/1
173,杜甫,詠懷古跡五首之二,七言律詩,搖落深知宋玉悲，風流儒雅亦吾師。悵望千秋一灑淚，蕭條異代不同時。江山故宅空文藻，雲雨荒臺豈夢思？最是楚宮俱泯滅，舟人指點到今疑。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000173,QmZjenQ6Tgprki5fcVFZdbqzpgsffPbXHdaGrywPaB6ijX,CreativeWork,No Rights Reserved,47C0CF37DD3433C5BE8106D4263244805218B7866E3965B8A43F05F58782C791,iscn://likecoin-chain/vy9mIzu6tbSd14MZurBi5ZOhBUOB9ku5wVXqQHHQkxw/1
174,杜甫,詠懷古跡五首之三,七言律詩,群山萬壑赴荊門，生長明妃尚有村。一去紫臺連朔漠，獨留青冢向黃昏。畫圖省識春風面？環珮空歸月夜魂。千載琵琶作胡語，分明怨恨曲中論。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000174,QmaRTCYqYDN7KYwKCLx9k7HXYf6sgJWP1Sr3vgh5vyXVrS,CreativeWork,No Rights Reserved,49C10FC03A5F05BFA916652F0E66317D40BB49D37ADA002C97A9D9930656ADDE,iscn://likecoin-chain/YT89tacxYYFYlI3BDSeQTkV9Em-p7y5cMFXrOqQzGgY/1
175,杜甫,詠懷古跡五首之四,七言律詩,蜀主窺吳幸三峽，崩年亦在永安宮。翠華想像空山裡，玉殿虛無野寺中。古廟杉松巢水鶴，歲時伏臘走村翁。武侯祠屋常鄰近，一體君臣祭祀同。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000175,QmTQtRz9aHmBHqjNXt5Cx9CnL4BWMe8ZkZyhUtBC5SF4xE,CreativeWork,No Rights Reserved,DCE9728AC10C113C925EB06270E42147E8C40E0884C0F34A3EAE94D04BB9773A,iscn://likecoin-chain/ypW18v8McX1U_0ErYanAUjUj26QwFgZb7r7U4f5Fu_U/1
176,杜甫,詠懷古跡五首之五,七言律詩,諸葛大名垂宇宙，宗臣遺像肅清高。三分割據紆籌策，萬古雲霄一羽毛。伯仲之間見伊呂，指揮若定失蕭曹。運移漢祚終難復，志決身殲軍務勞。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000176,QmSoa1fun7AFnF4NVG9iTfa3AK6dsEpWqzsRm5MqHkeQco,CreativeWork,No Rights Reserved,626B30A2C668A0446D399E9BE54031EF778FED39B234A60E844977E54810790C,iscn://likecoin-chain/JZOaBBUJsG9IjdV2AirF0hjoacY7I6gXf2y_PLA7GhQ/1
177,杜甫,八陣圖,五言絕句,功蓋三分國，名成八陣圖。江流石不轉，遺恨失吞吳。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000177,QmTUxnDXtrbjvcWs5Z8qf3epWHw4fRXDnw4hv4GZezfoxY,CreativeWork,No Rights Reserved,FBFC9D8A74F3157038E7FD642FF3955BE6E09FE954F109685D986EDD552B60BA,iscn://likecoin-chain/WoHtxBXWTp32aI4Ano9QucBIOQuiFMFecAgqyXbiSIo/1
178,杜甫,江南逢李龜年,七言絕句,岐王宅裡尋常見，崔九堂前幾度聞。正是江南好風景，落花時節又逢君。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000022&id=00000178,QmUfnCXfNDrpbwQ41hhySYBYynB4dPMw85w7cHf8DnfQ3L,CreativeWork,No Rights Reserved,4FA93F760AF8E83A3584470C436EE01347FAF7C9708F67F82034D5F3369517E3,iscn://likecoin-chain/B7Pf9qTzniTBTLdrR6vqMoF5u6W3XX2yAFJXIMwg5gs/1
179,杜牧,旅宿,五言律詩,旅館無良伴，凝情自悄然。寒燈思舊事，斷雁警愁眠。遠夢歸侵曉，家書到隔年。滄江好煙月，門繫釣魚船。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000179,QmcSqwQuvLx2a7rqkgGuHA1dP16mjaXWXi5HfQWMVDnMU2,CreativeWork,No Rights Reserved,F2235763FBEA367A27D6C0F4EABBAF8EDFA93775042443597B580D2A1339EAA6,iscn://likecoin-chain/HU0Wix6i8WLSHRQRZbTkwUC0J3An0fGbr77y112A4o0/1
180,杜牧,將赴吳興登樂遊原一絕,七言絕句,清時有味是無能，閒愛孤雲靜愛僧。欲把一麾江海去，樂遊原上望昭陵。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000180,QmQrhBqR42ueAwUfPAReCWtMxtLP1tHDkBtbYWuLZBhaYx,CreativeWork,No Rights Reserved,7B3223809B9600829DFC738D3AEC809E61B0391C9B1D982271CC1025C9F42C94,iscn://likecoin-chain/qAjytCD0tpZU4_3DQyBgf0K4B2MSb0tBQfqKhv_cW0I/1
181,杜牧,赤壁,七言絕句,折戟沈沙鐵未消，自將磨洗認前朝。東風不與周郎便，銅雀春深鎖二喬。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000181,QmXM2AFtdpugtxvjhSBoonGffKogzJFVpc3FxTjXM7BbGL,CreativeWork,No Rights Reserved,27D69BE5685B302E02D62ACDFC3A9FDBA7F8D321C791D404D646E1BBA459B152,iscn://likecoin-chain/Ntd-N1-cye2JTT52UZYj37Q25SDH8Ftq_jev6IHR2cM/1
182,杜牧,泊秦淮,七言絕句,煙籠寒水月籠沙，夜泊秦淮近酒家。商女不知亡國恨，隔江猶唱後庭花。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000182,QmfXDgtD8D8uqZe2kxYDsXa7MgMRCR8LsfWsRuwD4A3U5V,CreativeWork,No Rights Reserved,8BFAD398D84D27F3FF975FDF49E187CA08AB5F68FF4F5D8305FE953D28FF32BE,iscn://likecoin-chain/_R8dadBnaAbu4cDtdBUQ7C7KDo8YJ47gWvMpnp-fkcw/1
183,杜牧,寄揚州韓綽判官,七言絕句,青山隱隱水迢迢，秋盡江南草未凋。二十四橋明月夜，玉人何處教吹簫。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000183,QmVimvL3tJZDU5ed6xzJSNyp21wMRhzHDVSzrFag9WGNjd,CreativeWork,No Rights Reserved,50036058595B985BFF07928E79E900EFA227D977C8F5702B2B197FC6CA9E0C06,iscn://likecoin-chain/JUiMOqfLsF9tmoPLfFJF_SJAeomSupFi_hXBjIxj5dE/1
184,杜牧,遣懷,七言絕句,落魄江湖載酒行，楚腰纖細掌中輕。十年一覺揚州夢，贏得青樓薄倖名。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000184,QmUAcZXEJS75zLK17keM4Cv5vyG6q8eQ8uNWntWLXEi2ir,CreativeWork,No Rights Reserved,CE3049254990C71B0FEE34D9BADFF3940107B882345F385E7D6E1C8809AD02E4,iscn://likecoin-chain/iXzu3ZwJdYDNVMRBKondtTbuI3L-hs3GfP_tFPI01ss/1
185,杜牧,秋夕,七言絕句,銀燭秋光冷畫屏，輕羅小扇撲流螢。天階夜色涼如水，臥看牽牛織女星。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000185,QmNkAcKNx1CBZvcmWMBk1JSE1LDaN7j73pFqisLKjzAbeS,CreativeWork,No Rights Reserved,9BF50C5F54BFA6F38951C67377D9EDE61537937B40FC5955713B1C6E64463CB5,iscn://likecoin-chain/xQHVL_eYWVHHJ85E2MYnbmTlUObYDUA9KjlWF3yBk2I/1
186,杜牧,贈別二首之一,七言絕句,娉娉嫋嫋十三餘，豆蔻梢頭二月初。春風十里揚州路，捲上珠簾總不如。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000186,QmUWEzQWJtikwdEBTGGGedRaEU59QHrWetTWGMP4W2kPNw,CreativeWork,No Rights Reserved,3E115C99358EF76ED1A1781A28CF548AE255B3821D31E2054091AE610CE28880,iscn://likecoin-chain/anADQWkXwQiccYNkXycqVqLgtZf_pZOwayYssc-K4_U/1
187,杜牧,贈別二首之二,七言絕句,多情卻是總無情，唯覺樽前笑不成。蠟燭有心還惜別，替人垂淚到天明。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000187,QmRSiyAQatcCC6rtNcj6azrXGe93eFC5DKZypctqU33Gd9,CreativeWork,No Rights Reserved,1E0A89E49C5316CCFBD6F5E8701541E47DC2F07117CB6A07D0A33CEDADAFEAAD,iscn://likecoin-chain/utSKV3Z8308ssTW6x7naCYOOw8bUH97EbRf7lhReBRU/1
188,杜牧,金谷園,七言絕句,繁華事散逐香塵，流水無情草自春。日暮東風怨啼鳥，落花猶似墜樓人。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000023&id=00000188,QmdRmob9Tt7WMYxinphjX1fPzEf96D4CfpsfzBkAVnjdhG,CreativeWork,No Rights Reserved,ECB2B3C11A613C9DF5569BED2F77D9BE78CDFC673ACA5395AD06B5A98B9EF1FF,iscn://likecoin-chain/JzPsU5cbyoXQMKdvOBCVq88NAAMns3QJsSBuuYDc6Uw/1
189,杜秋娘,金縷衣,樂府,勸君莫惜金縷衣，勸君惜取少年時。花開堪折直須折，莫待無花空折枝。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000024&id=00000189,QmRAgQ2LKv6xAYW7CvJhaL6ijCPwWeduLArs9eKeRvKJeC,CreativeWork,No Rights Reserved,5E4346534A7149838A833003B045DA1CEEA6103907B1A826CE244743F650FB4E,iscn://likecoin-chain/IkT1-8Zf_OUGov6uJG2Vkgte2Rc92L154uU7snJNweM/1
190,杜荀鶴,春宮怨,五言律詩,早被嬋娟誤，欲妝臨鏡慵。承恩不在貌，教妾若為容？風暖鳥聲碎，日高花影重。年年越溪女，相憶采芙蓉。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000025&id=00000190,QmetBchCvghPMK9Z6BoUUMx4SXNz5GEFXWu3AsyC3W24hT,CreativeWork,No Rights Reserved,2D56BC2FF742C479789E0DE0A3015A66D690DD1013F75F7622006EB1B8A008F4,iscn://likecoin-chain/8hM4td9y-gZ534f02PiRf24-9r87DkLrpNqUh6sOCaU/1
191,杜審言,和晉陵陸丞早春游望,五言律詩,獨有宦遊人，偏驚物候新。雲霞出海曙，梅柳渡江春。淑氣催黃鳥，晴光轉綠蘋。忽聞歌古調，歸思欲沾襟。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000026&id=00000191,QmcAtY95uzUa1LWhSVZ2kHUQNsRUcpEnAyFKdnStwR9vjT,CreativeWork,No Rights Reserved,EA338D94062E7655D3FF8C486A659DDC47063FF88933713C8EEF6DEA5EFBA276,iscn://likecoin-chain/VgcId-iuXtNyyfx60qzRIk8tiIFVUfYHDreBipou8o4/1
192,沈佺期,雜詩,五言律詩,聞道黃龍戍，頻年不解兵。可憐閨裡月，長在漢家營。少婦今春意，良人昨夜情。誰能將旗鼓，一為取龍城。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000027&id=00000192,QmbosCEwkugBRnmuXBmPexZYzH6KnEe9AcD3en3yDADWQ9,CreativeWork,No Rights Reserved,236765907FB8CAAAD70361C6346CF51F3B44C373094ACA61E1065359C798E6EC,iscn://likecoin-chain/bgfF7f7I5kZdQqME-16_1Njw0tBhzk2YHRM52v3xD_I/1
193,沈佺期,獨不見（古意呈補闕喬知之）,樂府,盧家少婦鬱金香，海燕雙棲玳瑁梁。九月寒砧催木葉，十年征戍憶遼陽。白狼河北音書斷，丹鳳城南秋夜長。誰為含愁獨不見，更教明月照流黃。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000027&id=00000193,QmSbYEzG57rgejvPi1ppMhXxmXpzmPAt9U5Wck56ZJX2r7,CreativeWork,No Rights Reserved,CD383AEFFAEB03C76C9634EB45151118535BFA210247AE835AD38275081D84C2,iscn://likecoin-chain/L_D8ahh4LMa9dfbAQlWV4vd4rP6-Ipan4kCsU3Q4RDQ/1
194,孟郊,烈女操,樂府,梧桐相待老，鴛鴦會雙死。貞婦貴殉夫，捨生亦如此。波瀾誓不起，妾心古井水。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000028&id=00000194,QmZjWBvXgDQdKzAeeQXLsx782x32L2x5K9nVQ22DWYJwjB,CreativeWork,No Rights Reserved,66AA8686EEAB4FC7A5463F70AE49F71611F9084E336DFCCDF3CC6BA7DE61613D,iscn://likecoin-chain/wlJDQixFN8C8UaDI93Xsy4TE7kGtdsDQkZyg3NPe5jc/1
